u	v	x_coord	y_coord	group	intercept	beta_feat1	beta_feat2
26	4	0.103923	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
27	4	0.173205	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
28	4	0.242487	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
29	4	0.311769	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
30	4	0.381051	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
31	4	0.450333	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
32	4	0.519615	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
33	4	0.588897	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
34	4	0.658179	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
35	4	0.727461	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
36	4	0.796743	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
37	4	0.866025	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
38	4	0.935307	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
39	4	1.004589	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
40	4	1.073872	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
41	4	1.143154	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
42	4	1.212436	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
43	4	1.281718	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
44	4	1.351	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
45	4	1.420282	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
46	4	1.489564	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
47	4	1.558846	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
48	4	1.628128	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
49	4	1.69741	-1.420282	2	5.97453370774978	2.93542990230951	-2.91696504609036
0	5	-1.69741	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
1	5	-1.628128	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
2	5	-1.558846	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
3	5	-1.489564	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
4	5	-1.420282	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
5	5	-1.351	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
6	5	-1.281718	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
7	5	-1.212436	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
8	5	-1.143154	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
9	5	-1.073872	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
10	5	-1.004589	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
11	5	-0.935307	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
12	5	-0.866025	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
13	5	-0.796743	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
14	5	-0.727461	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
15	5	-0.658179	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
16	5	-0.588897	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
17	5	-0.519615	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
18	5	-0.450333	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
19	5	-0.381051	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
20	5	-0.311769	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
21	5	-0.242487	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
22	5	-0.173205	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
23	5	-0.103923	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
24	5	-0.034641	-1.351	3	6.07041887619827	2.35231976297612	-2.35545006753042
25	5	0.034641	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
26	5	0.103923	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
27	5	0.173205	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
28	5	0.242487	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
29	5	0.311769	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
30	5	0.381051	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
31	5	0.450333	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
32	5	0.519615	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
33	5	0.588897	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
34	5	0.658179	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
35	5	0.727461	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
36	5	0.796743	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
37	5	0.866025	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
38	5	0.935307	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
39	5	1.004589	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
40	5	1.073872	-1.351	2	5.97453370774978	2.93542990230951	-2.91696504609036
