u	v	x_coord	y_coord	group	intercept	beta_feat1	beta_feat2
48	12	9.795918	2.44898	104	0.960835770096335	2.03692923824001	4.04329423776038
49	12	10	2.44898	104	0.960835770096335	2.03692923824001	4.04329423776038
0	13	0	2.653061	85	5.03099567249794	0.383172355197189	-3.0055516118766
1	13	0.204082	2.653061	85	5.03099567249794	0.383172355197189	-3.0055516118766
2	13	0.408163	2.653061	85	5.03099567249794	0.383172355197189	-3.0055516118766
3	13	0.612245	2.653061	85	5.03099567249794	0.383172355197189	-3.0055516118766
4	13	0.816327	2.653061	85	5.03099567249794	0.383172355197189	-3.0055516118766
5	13	1.020408	2.653061	85	5.03099567249794	0.383172355197189	-3.0055516118766
6	13	1.22449	2.653061	86	5.03099567249794	0.383172355197189	-3.0055516118766
7	13	1.428571	2.653061	87	5.03099567249794	0.196175586274974	-3.0055516118766
8	13	1.632653	2.653061	87	5.03099567249794	0.196175586274974	-3.0055516118766
9	13	1.836735	2.653061	88	5.03099567249794	0.196175586274974	-3.0055516118766
10	13	2.040816	2.653061	88	5.03099567249794	0.196175586274974	-3.0055516118766
11	13	2.244898	2.653061	76	5.00796175836893	0.484638966550833	-2.98366224623026
12	13	2.44898	2.653061	77	5.00796175836893	0.484638966550833	-2.98366224623026
13	13	2.653061	2.653061	77	5.00796175836893	0.484638966550833	-2.98366224623026
14	13	2.857143	2.653061	89	5.38640440437637	0.532352064564209	-2.94722328742924
15	13	3.061224	2.653061	89	5.38640440437637	0.532352064564209	-2.94722328742924
16	13	3.265306	2.653061	90	5.38640440437637	0.532352064564209	-2.65578797353049
17	13	3.469388	2.653061	91	5.41614221586336	0.532352064564209	-2.65578797353049
18	13	3.673469	2.653061	105	5.41614221586336	0.532352064564209	-1.15834151332623
19	13	3.877551	2.653061	92	5.41614221586336	0.532352064564209	0.524279691733212
20	13	4.081633	2.653061	106	1.54567904312449	1.95743264885813	3.92328001995375
21	13	4.285714	2.653061	106	1.54567904312449	1.95743264885813	3.92328001995375
22	13	4.489796	2.653061	94	0.920691087113103	2.03844013555942	3.92357363739697
23	13	4.693878	2.653061	94	0.920691087113103	2.03844013555942	3.92357363739697
24	13	4.897959	2.653061	94	0.920691087113103	2.03844013555942	3.92357363739697
25	13	5.102041	2.653061	94	0.920691087113103	2.03844013555942	3.92357363739697
26	13	5.306122	2.653061	95	1.00398229232841	2.03844013555942	3.92357363739697
27	13	5.510204	2.653061	95	1.00398229232841	2.03844013555942	3.92357363739697
28	13	5.714286	2.653061	96	0.995828940487909	2.08769077961287	3.92814668668877
29	13	5.918367	2.653061	96	0.995828940487909	2.08769077961287	3.92814668668877
30	13	6.122449	2.653061	96	0.995828940487909	2.08769077961287	3.92814668668877
31	13	6.326531	2.653061	83	0.995828940487909	2.06929426742973	3.92814668668877
32	13	6.530612	2.653061	83	0.995828940487909	2.06929426742973	3.92814668668877
33	13	6.734694	2.653061	98	1.07346101713082	2.04261799941269	3.92814668668877
34	13	6.938776	2.653061	99	1.07346101713082	2.03327489496918	3.94597347240804
35	13	7.142857	2.653061	100	1.07346101713082	2.03327489496918	4.00144967788641
36	13	7.346939	2.653061	100	1.07346101713082	2.03327489496918	4.00144967788641
37	13	7.55102	2.653061	101	1.07346101713082	2.03327489496918	4.0083532442845
38	13	7.755102	2.653061	101	1.07346101713082	2.03327489496918	4.0083532442845
39	13	7.959184	2.653061	101	1.07346101713082	2.03327489496918	4.0083532442845
40	13	8.163265	2.653061	101	1.07346101713082	2.03327489496918	4.0083532442845
41	13	8.367347	2.653061	102	1.06804930221679	2.03327489496918	4.0083532442845
42	13	8.571429	2.653061	102	1.06804930221679	2.03327489496918	4.0083532442845
43	13	8.77551	2.653061	103	0.960835770096335	2.03692923824001	4.0083532442845
44	13	8.979592	2.653061	103	0.960835770096335	2.03692923824001	4.0083532442845
45	13	9.183673	2.653061	103	0.960835770096335	2.03692923824001	4.0083532442845
46	13	9.387755	2.653061	103	0.960835770096335	2.03692923824001	4.0083532442845
47	13	9.591837	2.653061	104	0.960835770096335	2.03692923824001	4.04329423776038
48	13	9.795918	2.653061	104	0.960835770096335	2.03692923824001	4.04329423776038
49	13	10	2.653061	104	0.960835770096335	2.03692923824001	4.04329423776038
0	14	0	2.857143	85	5.03099567249794	0.38317235519719	-3.0055516118766
1	14	0.204082	2.857143	85	5.03099567249794	0.38317235519719	-3.0055516118766
2	14	0.408163	2.857143	85	5.03099567249794	0.38317235519719	-3.0055516118766
3	14	0.612245	2.857143	85	5.03099567249794	0.38317235519719	-3.0055516118766
4	14	0.816327	2.857143	85	5.03099567249794	0.38317235519719	-3.0055516118766
5	14	1.020408	2.857143	85	5.03099567249794	0.38317235519719	-3.0055516118766
6	14	1.22449	2.857143	107	5.03099567249794	0.196175586274974	-3.0055516118766
7	14	1.428571	2.857143	107	5.03099567249794	0.196175586274974	-3.0055516118766
8	14	1.632653	2.857143	107	5.03099567249794	0.196175586274974	-3.0055516118766
9	14	1.836735	2.857143	88	5.03099567249794	0.196175586274974	-3.0055516118766
10	14	2.040816	2.857143	88	5.03099567249794	0.196175586274974	-3.0055516118766
11	14	2.244898	2.857143	108	5.03099567249794	0.196175586274974	-3.0055516118766
12	14	2.44898	2.857143	77	5.00796175836893	0.484638966550833	-2.98366224623026
13	14	2.653061	2.857143	77	5.00796175836893	0.484638966550833	-2.98366224623026
14	14	2.857143	2.857143	109	5.38640440437637	-0.447990578685461	-2.94722328742924
15	14	3.061224	2.857143	110	8.78946944709301	-2.16184839829458	-2.94722328742924
16	14	3.265306	2.857143	111	9.14851462791001	-2.16184839829458	-0.442292920397743
17	14	3.469388	2.857143	112	9.5437469742808	-2.16184839829458	2.65765172803445
18	14	3.673469	2.857143	113	9.5437469742808	-2.16184839829458	2.80139816920945
19	14	3.877551	2.857143	114	9.5437469742808	-2.15937971976415	2.90851234530384
20	14	4.081633	2.857143	115	9.5437469742808	-2.12397177134909	2.90851234530384
21	14	4.285714	2.857143	116	9.5437469742808	5.76290364999524	2.90851234530384
22	14	4.489796	2.857143	117	0.9206910871131	1.71025563951215	3.92357363739697
23	14	4.693878	2.857143	118	0.9206910871131	2.03844013555942	3.92357363739697
24	14	4.897959	2.857143	118	0.9206910871131	2.03844013555942	3.92357363739697
25	14	5.102041	2.857143	118	0.920691087113103	2.03844013555942	3.92357363739697
26	14	5.306122	2.857143	119	0.920691087113103	2.03844013555942	3.58562841715458
27	14	5.510204	2.857143	120	0.9206910871131	2.03844013555942	3.5854165828653
28	14	5.714286	2.857143	96	0.995828940487909	2.08769077961287	3.92814668668877
29	14	5.918367	2.857143	96	0.995828940487909	2.08769077961287	3.92814668668877
30	14	6.122449	2.857143	121	0.491140182552555	3.34821410703259	3.42411042655311
31	14	6.326531	2.857143	122	0.893076702596328	2.06929426742973	3.92814668668877
32	14	6.530612	2.857143	122	0.893076702596328	2.06929426742973	3.92814668668877
33	14	6.734694	2.857143	123	4.66400324502911	-0.0526902285255582	0.465757835145334
34	14	6.938776	2.857143	124	1.89722834404354	-0.0526902285255582	1.94561587678761
35	14	7.142857	2.857143	124	1.89722834404354	-0.0526902285255582	1.94561587678761
36	14	7.346939	2.857143	125	1.89722834404354	0.837720679443756	2.42587791135715
37	14	7.55102	2.857143	125	1.89722834404354	0.837720679443756	2.42587791135715
38	14	7.755102	2.857143	126	1.89722834404354	1.48897997205087	2.42587791135715
39	14	7.959184	2.857143	127	1.87825564156511	2.41339057593803	2.42587791135715
40	14	8.163265	2.857143	127	1.87825564156511	2.41339057593803	2.42587791135715
41	14	8.367347	2.857143	128	1.87825564156511	2.03692923824001	2.77460090635178
42	14	8.571429	2.857143	129	0.609628802270489	2.03692923824001	2.77460090635178
43	14	8.77551	2.857143	129	0.609628802270489	2.03692923824001	2.77460090635178
44	14	8.979592	2.857143	130	0.609628802270489	2.03692923824001	0.178646999349087
45	14	9.183673	2.857143	130	0.609628802270489	2.03692923824001	0.178646999349087
46	14	9.387755	2.857143	131	0.0251517458366162	3.76585992858391	-1.83651704547309
47	14	9.591837	2.857143	132	-0.0382579469106892	3.76585992858391	-1.83651704547309
48	14	9.795918	2.857143	133	-0.0382579469106892	3.76585992858391	-1.84887048766419
49	14	10	2.857143	133	-0.0382579469106892	3.76585992858391	-1.84887048766419
0	15	0	3.061224	85	5.03099567249794	0.38317235519719	-3.0055516118766
1	15	0.204082	3.061224	85	5.03099567249794	0.38317235519719	-3.0055516118766
2	15	0.408163	3.061224	85	5.03099567249794	0.38317235519719	-3.0055516118766
3	15	0.612245	3.061224	85	5.03099567249794	0.38317235519719	-3.0055516118766
4	15	0.816327	3.061224	85	5.03099567249794	0.38317235519719	-3.0055516118766
5	15	1.020408	3.061224	85	5.03099567249794	0.38317235519719	-3.0055516118766
6	15	1.22449	3.061224	107	5.03099567249794	0.196175586274974	-3.0055516118766
7	15	1.428571	3.061224	107	5.03099567249794	0.196175586274974	-3.0055516118766
8	15	1.632653	3.061224	107	5.03099567249794	0.196175586274974	-3.0055516118766
9	15	1.836735	3.061224	88	5.03099567249794	0.196175586274974	-3.0055516118766
10	15	2.040816	3.061224	88	5.03099567249794	0.196175586274974	-3.0055516118766
11	15	2.244898	3.061224	108	5.03099567249794	0.196175586274974	-3.0055516118766
12	15	2.44898	3.061224	77	5.00796175836893	0.484638966550833	-2.98366224623026
13	15	2.653061	3.061224	77	5.00796175836893	0.484638966550833	-2.98366224623026
14	15	2.857143	3.061224	109	5.38640440437637	-0.447990578685461	-2.94722328742924
15	15	3.061224	3.061224	134	8.78946944709301	-2.16184839829458	-5.54808191833531
16	15	3.265306	3.061224	111	9.14851462791001	-2.16184839829458	-0.442292920397743
17	15	3.469388	3.061224	135	9.5437469742808	-2.31152143577035	2.65765172803445
18	15	3.673469	3.061224	113	9.5437469742808	-2.16184839829458	2.80139816920945
19	15	3.877551	3.061224	114	9.5437469742808	-2.15937971976415	2.90851234530384
20	15	4.081633	3.061224	136	9.62408339842365	-2.5506329400413	2.90851234530384
21	15	4.285714	3.061224	136	9.62408339842365	-2.5506329400413	2.90851234530384
22	15	4.489796	3.061224	117	0.9206910871131	1.71025563951215	3.92357363739697
23	15	4.693878	3.061224	118	0.9206910871131	2.03844013555942	3.92357363739697
24	15	4.897959	3.061224	118	0.9206910871131	2.03844013555942	3.92357363739697
25	15	5.102041	3.061224	118	0.9206910871131	2.03844013555942	3.92357363739697
26	15	5.306122	3.061224	137	0.9206910871131	2.03844013555942	3.5854165828653
27	15	5.510204	3.061224	120	0.9206910871131	2.03844013555942	3.5854165828653
28	15	5.714286	3.061224	138	0.491140182552555	3.34821410703259	3.42411042655311
29	15	5.918367	3.061224	138	0.491140182552555	3.34821410703259	3.42411042655311
30	15	6.122449	3.061224	121	0.491140182552555	3.34821410703259	3.42411042655311
31	15	6.326531	3.061224	122	0.893076702596328	2.06929426742973	3.92814668668877
32	15	6.530612	3.061224	122	0.893076702596328	2.06929426742973	3.92814668668877
33	15	6.734694	3.061224	123	4.66400324502911	-0.0526902285255582	0.465757835145334
34	15	6.938776	3.061224	139	4.66400324502911	-0.0526902285255582	0.465757835145334
35	15	7.142857	3.061224	140	1.89722834404354	-0.0526902285255582	0.615898776401541
36	15	7.346939	3.061224	125	1.89722834404354	0.837720679443756	2.42587791135715
37	15	7.55102	3.061224	125	1.89722834404354	0.837720679443756	2.42587791135715
38	15	7.755102	3.061224	126	1.89722834404354	1.48897997205087	2.42587791135715
39	15	7.959184	3.061224	141	1.87825564156511	3.76547332295464	2.42587791135715
40	15	8.163265	3.061224	142	0.213541432891311	2.41339057593803	-1.73216986051669
41	15	8.367347	3.061224	143	1.87825564156511	2.03692923824001	-1.17428409363865
42	15	8.571429	3.061224	144	0.609628802270489	2.03692923824001	-0.488171548424022
43	15	8.77551	3.061224	145	-1.0100934793874	2.18413776991735	-0.138106300883256
44	15	8.979592	3.061224	146	0.609628802270489	2.03692923824001	-0.242404393798362
45	15	9.183673	3.061224	147	0.609628802270489	3.76585992858391	-1.83651704547309
46	15	9.387755	3.061224	131	0.0251517458366162	3.76585992858391	-1.83651704547309
47	15	9.591837	3.061224	148	-0.0566927188941069	3.76585992858391	-1.83651704547309
48	15	9.795918	3.061224	133	-0.0382579469106892	3.76585992858391	-1.84887048766419
49	15	10	3.061224	133	-0.0382579469106892	3.76585992858391	-1.84887048766419
0	16	0	3.265306	85	5.03099567249794	0.38317235519719	-3.0055516118766
1	16	0.204082	3.265306	85	5.03099567249794	0.38317235519719	-3.0055516118766
2	16	0.408163	3.265306	85	5.03099567249794	0.38317235519719	-3.0055516118766
3	16	0.612245	3.265306	85	5.03099567249794	0.38317235519719	-3.0055516118766
4	16	0.816327	3.265306	85	5.03099567249794	0.38317235519719	-3.0055516118766
5	16	1.020408	3.265306	85	5.03099567249794	0.38317235519719	-3.0055516118766
6	16	1.22449	3.265306	107	5.03099567249794	0.196175586274974	-3.0055516118766
7	16	1.428571	3.265306	107	5.03099567249794	0.196175586274974	-3.0055516118766
8	16	1.632653	3.265306	107	5.03099567249794	0.196175586274974	-3.0055516118766
9	16	1.836735	3.265306	88	5.03099567249794	0.196175586274974	-3.0055516118766
10	16	2.040816	3.265306	88	5.03099567249794	0.196175586274974	-3.0055516118766
11	16	2.244898	3.265306	108	5.03099567249794	0.196175586274974	-3.0055516118766
12	16	2.44898	3.265306	77	5.00796175836893	0.484638966550833	-2.98366224623026
13	16	2.653061	3.265306	77	5.00796175836893	0.484638966550833	-2.98366224623026
14	16	2.857143	3.265306	149	8.78946944709301	-4.84327688306226	-5.54808191833531
15	16	3.061224	3.265306	149	8.78946944709301	-4.84327688306226	-5.54808191833531
16	16	3.265306	3.265306	111	9.14851462791001	-2.16184839829458	-0.442292920397743
17	16	3.469388	3.265306	135	9.5437469742808	-2.31152143577035	2.65765172803446
18	16	3.673469	3.265306	135	9.5437469742808	-2.31152143577035	2.65765172803446
19	16	3.877551	3.265306	114	9.5437469742808	-2.15937971976415	2.90851234530384
20	16	4.081633	3.265306	136	9.62408339842365	-2.5506329400413	2.90851234530384
21	16	4.285714	3.265306	136	9.62408339842365	-2.5506329400413	2.90851234530384
22	16	4.489796	3.265306	117	0.9206910871131	1.71025563951215	3.92357363739697
23	16	4.693878	3.265306	150	-1.09862546762626	2.03844013555942	0.187778679081779
24	16	4.897959	3.265306	150	-1.09862546762626	2.03844013555942	0.187778679081779
25	16	5.102041	3.265306	151	0.771587524511075	2.96676057180673	-1.36555066571833
26	16	5.306122	3.265306	151	0.771587524511075	2.96676057180673	-1.36555066571833
27	16	5.510204	3.265306	152	0.704268023313517	2.96676057180673	-1.36555066571833
28	16	5.714286	3.265306	153	0.37705666794169	3.7354707191433	-1.79587090256339
29	16	5.918367	3.265306	153	0.37705666794169	3.7354707191433	-1.79587090256339
30	16	6.122449	3.265306	154	0.37705666794169	3.7354707191433	-1.79587090256339
31	16	6.326531	3.265306	155	0.198930215090515	4.03898563377141	-1.91856792186287
32	16	6.530612	3.265306	155	0.198930215090515	4.03898563377141	-1.91856792186287
33	16	6.734694	3.265306	156	0.2121731858903	3.38132334529688	-1.73216986051669
34	16	6.938776	3.265306	157	0.2121731858903	3.38132334529688	-1.73216986051669
35	16	7.142857	3.265306	157	0.2121731858903	3.38132334529688	-1.73216986051669
36	16	7.346939	3.265306	158	0.2121731858903	3.38132334529688	-1.73216986051669
37	16	7.55102	3.265306	158	0.2121731858903	3.38132334529688	-1.73216986051669
38	16	7.755102	3.265306	159	0.2121731858903	3.38132334529688	-1.73216986051669
39	16	7.959184	3.265306	160	0.2121731858903	3.38132334529688	-1.73216986051669
40	16	8.163265	3.265306	160	0.2121731858903	3.38132334529688	-1.73216986051669
41	16	8.367347	3.265306	143	1.87825564156511	2.03692923824001	-1.17428409363865
42	16	8.571429	3.265306	161	-1.0100934793874	2.18413776991735	-0.138106300883255
43	16	8.77551	3.265306	161	-1.0100934793874	2.18413776991735	-0.138106300883255
44	16	8.979592	3.265306	162	0.609628802270489	2.03692923824001	-1.42308083783844
45	16	9.183673	3.265306	162	0.609628802270489	2.03692923824001	-1.42308083783844
46	16	9.387755	3.265306	163	0.609628802270489	2.03692923824001	-1.42308083783844
47	16	9.591837	3.265306	164	-0.0566927188941069	3.9760085706908	-1.83651704547309
48	16	9.795918	3.265306	164	-0.0566927188941069	3.9760085706908	-1.83651704547309
49	16	10	3.265306	165	-0.0566927188941069	3.9760085706908	-1.83651704547309
0	17	0	3.469388	85	5.03099567249794	0.38317235519719	-3.0055516118766
1	17	0.204082	3.469388	85	5.03099567249794	0.38317235519719	-3.0055516118766
2	17	0.408163	3.469388	85	5.03099567249794	0.38317235519719	-3.0055516118766
3	17	0.612245	3.469388	85	5.03099567249794	0.38317235519719	-3.0055516118766
4	17	0.816327	3.469388	166	5.06002685983822	0.38317235519719	-3.0055516118766
5	17	1.020408	3.469388	166	5.06002685983822	0.38317235519719	-3.0055516118766
6	17	1.22449	3.469388	167	5.06002685983822	0.38317235519719	-3.0055516118766
7	17	1.428571	3.469388	167	5.06002685983822	0.38317235519719	-3.0055516118766
8	17	1.632653	3.469388	167	5.06002685983822	0.38317235519719	-3.0055516118766
9	17	1.836735	3.469388	168	5.15958833077992	0.196175586274974	-3.0055516118766
10	17	2.040816	3.469388	168	5.15958833077992	0.196175586274974	-3.0055516118766
11	17	2.244898	3.469388	169	5.15958833077992	0.196175586274974	-3.0055516118766
12	17	2.44898	3.469388	170	9.83405339834596	-2.76873122023889	-3.0055516118766
13	17	2.653061	3.469388	170	9.83405339834596	-2.76873122023889	-3.0055516118766
14	17	2.857143	3.469388	171	9.83405339834596	-2.76873122023889	2.80774899451914
15	17	3.061224	3.469388	171	9.83405339834596	-2.76873122023889	2.80774899451914
16	17	3.265306	3.469388	171	9.83405339834596	-2.76873122023889	2.80774899451914
17	17	3.469388	3.469388	135	9.5437469742808	-2.31152143577035	2.65765172803446
18	17	3.673469	3.469388	135	9.5437469742808	-2.31152143577035	2.65765172803446
19	17	3.877551	3.469388	172	9.5437469742808	-2.31152143577035	2.65765172803446
20	17	4.081633	3.469388	173	10.0222208124693	-2.5506329400413	2.90851234530384
21	17	4.285714	3.469388	173	10.0222208124693	-2.5506329400413	2.90851234530384
22	17	4.489796	3.469388	174	4.15522279943365	4.20839905728315	12.6814018265319
23	17	4.693878	3.469388	175	0.704268023313518	4.20839905728315	-1.71103815587171
24	17	4.897959	3.469388	175	0.704268023313518	4.20839905728315	-1.71103815587171
25	17	5.102041	3.469388	175	0.704268023313518	4.20839905728315	-1.71103815587171
26	17	5.306122	3.469388	175	0.704268023313518	4.20839905728315	-1.71103815587171
27	17	5.510204	3.469388	176	0.704268023313517	2.96676057180673	-1.71103815587171
28	17	5.714286	3.469388	153	0.37705666794169	3.7354707191433	-1.79587090256339
29	17	5.918367	3.469388	153	0.37705666794169	3.7354707191433	-1.79587090256339
30	17	6.122449	3.469388	153	0.37705666794169	3.7354707191433	-1.79587090256339
31	17	6.326531	3.469388	155	0.198930215090515	4.03898563377141	-1.91856792186287
32	17	6.530612	3.469388	155	0.198930215090515	4.03898563377141	-1.91856792186287
33	17	6.734694	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
34	17	6.938776	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
35	17	7.142857	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
36	17	7.346939	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
37	17	7.55102	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
38	17	7.755102	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
39	17	7.959184	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
40	17	8.163265	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
41	17	8.367347	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
42	17	8.571429	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
43	17	8.77551	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
44	17	8.979592	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
45	17	9.183673	3.469388	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
46	17	9.387755	3.469388	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
47	17	9.591837	3.469388	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
48	17	9.795918	3.469388	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
49	17	10	3.469388	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
0	18	0	3.673469	85	5.03099567249794	0.38317235519719	-3.0055516118766
1	18	0.204082	3.673469	85	5.03099567249794	0.38317235519719	-3.0055516118766
2	18	0.408163	3.673469	85	5.03099567249794	0.38317235519719	-3.0055516118766
3	18	0.612245	3.673469	85	5.03099567249794	0.38317235519719	-3.0055516118766
4	18	0.816327	3.673469	179	5.03099567249794	0.38317235519719	-3.0055516118766
5	18	1.020408	3.673469	180	5.03099567249794	0.38317235519719	-3.0055516118766
6	18	1.22449	3.673469	167	5.06002685983822	0.38317235519719	-3.0055516118766
7	18	1.428571	3.673469	167	5.06002685983822	0.38317235519719	-3.0055516118766
8	18	1.632653	3.673469	167	5.06002685983822	0.38317235519719	-3.0055516118766
9	18	1.836735	3.673469	168	5.15958833077992	0.196175586274974	-3.0055516118766
10	18	2.040816	3.673469	168	5.15958833077992	0.196175586274974	-3.0055516118766
11	18	2.244898	3.673469	169	5.15958833077992	0.196175586274974	-3.0055516118766
12	18	2.44898	3.673469	181	9.83405339834596	-2.91831592806413	-3.54204750538038
13	18	2.653061	3.673469	182	9.83405339834596	-2.76873122023889	2.80774899451914
14	18	2.857143	3.673469	171	9.83405339834596	-2.76873122023889	2.80774899451914
15	18	3.061224	3.673469	171	9.83405339834596	-2.76873122023889	2.80774899451914
16	18	3.265306	3.673469	171	9.83405339834596	-2.76873122023889	2.80774899451914
17	18	3.469388	3.673469	135	9.5437469742808	-2.31152143577035	2.65765172803446
18	18	3.673469	3.673469	135	9.5437469742808	-2.31152143577035	2.65765172803446
19	18	3.877551	3.673469	172	9.5437469742808	-2.31152143577035	2.65765172803446
20	18	4.081633	3.673469	173	10.0222208124693	-2.5506329400413	2.90851234530384
21	18	4.285714	3.673469	173	10.0222208124693	-2.5506329400413	2.90851234530384
22	18	4.489796	3.673469	174	4.15522279943365	4.20839905728315	12.6814018265319
23	18	4.693878	3.673469	175	0.704268023313518	4.20839905728315	-1.71103815587171
24	18	4.897959	3.673469	175	0.704268023313518	4.20839905728315	-1.71103815587171
25	18	5.102041	3.673469	175	0.704268023313518	4.20839905728315	-1.71103815587171
26	18	5.306122	3.673469	175	0.704268023313518	4.20839905728315	-1.71103815587171
27	18	5.510204	3.673469	176	0.704268023313517	2.96676057180673	-1.71103815587171
28	18	5.714286	3.673469	153	0.37705666794169	3.7354707191433	-1.79587090256339
29	18	5.918367	3.673469	153	0.37705666794169	3.7354707191433	-1.79587090256339
30	18	6.122449	3.673469	153	0.37705666794169	3.7354707191433	-1.79587090256339
31	18	6.326531	3.673469	155	0.198930215090515	4.03898563377141	-1.91856792186287
32	18	6.530612	3.673469	155	0.198930215090515	4.03898563377141	-1.91856792186287
33	18	6.734694	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
34	18	6.938776	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
35	18	7.142857	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
36	18	7.346939	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
37	18	7.55102	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
38	18	7.755102	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
39	18	7.959184	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
40	18	8.163265	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
41	18	8.367347	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
42	18	8.571429	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
43	18	8.77551	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
44	18	8.979592	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
45	18	9.183673	3.673469	177	-0.0566927188941069	3.9760085706908	-2.04778664887057
46	18	9.387755	3.673469	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
47	18	9.591837	3.673469	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
48	18	9.795918	3.673469	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
49	18	10	3.673469	178	-0.0566927188941069	3.9760085706908	-1.83651704547309
0	19	0	3.877551	85	5.03099567249794	0.38317235519719	-3.0055516118766
1	19	0.204082	3.877551	85	5.03099567249794	0.38317235519719	-3.0055516118766
2	19	0.408163	3.877551	85	5.03099567249794	0.38317235519719	-3.0055516118766
3	19	0.612245	3.877551	85	5.03099567249794	0.38317235519719	-3.0055516118766
4	19	0.816327	3.877551	85	5.03099567249794	0.38317235519719	-3.0055516118766
5	19	1.020408	3.877551	85	5.03099567249794	0.38317235519719	-3.0055516118766
6	19	1.22449	3.877551	183	5.03099567249794	0.38317235519719	-3.0055516118766
7	19	1.428571	3.877551	183	5.03099567249794	0.38317235519719	-3.0055516118766
8	19	1.632653	3.877551	183	5.03099567249794	0.38317235519719	-3.0055516118766
9	19	1.836735	3.877551	168	5.15958833077992	0.196175586274974	-3.0055516118766
10	19	2.040816	3.877551	168	5.15958833077992	0.196175586274974	-3.0055516118766
11	19	2.244898	3.877551	169	5.15958833077992	0.196175586274974	-3.0055516118766
12	19	2.44898	3.877551	184	9.95459757770876	-2.91831592806413	2.64520283902839
13	19	2.653061	3.877551	184	9.95459757770876	-2.91831592806413	2.64520283902839
14	19	2.857143	3.877551	171	9.83405339834596	-2.76873122023889	2.80774899451914
15	19	3.061224	3.877551	171	9.83405339834596	-2.76873122023889	2.80774899451914
16	19	3.265306	3.877551	171	9.83405339834596	-2.76873122023889	2.80774899451914
17	19	3.469388	3.877551	135	9.5437469742808	-2.31152143577035	2.65765172803445
18	19	3.673469	3.877551	135	9.5437469742808	-2.31152143577035	2.65765172803445
19	19	3.877551	3.877551	185	10.0222208124693	-2.5506329400413	2.90851234530384
20	19	4.081633	3.877551	173	10.0222208124693	-2.5506329400413	2.90851234530384
21	19	4.285714	3.877551	173	10.0222208124693	-2.5506329400413	2.90851234530384
22	19	4.489796	3.877551	186	1.71114672080421	4.20839905728315	-1.71103815587171
23	19	4.693878	3.877551	187	0.704268023313519	4.20839905728315	-1.71103815587171
24	19	4.897959	3.877551	188	0.553142304405925	4.20839905728315	-1.71103815587171
25	19	5.102041	3.877551	188	0.553142304405925	4.20839905728315	-1.71103815587171
26	19	5.306122	3.877551	188	0.553142304405925	4.20839905728315	-1.71103815587171
27	19	5.510204	3.877551	188	0.553142304405925	4.20839905728315	-1.71103815587171
28	19	5.714286	3.877551	153	0.37705666794169	3.7354707191433	-1.79587090256339
29	19	5.918367	3.877551	153	0.37705666794169	3.7354707191433	-1.79587090256339
30	19	6.122449	3.877551	153	0.37705666794169	3.7354707191433	-1.79587090256339
31	19	6.326531	3.877551	155	0.198930215090515	4.03898563377141	-1.91856792186287
32	19	6.530612	3.877551	155	0.198930215090515	4.03898563377141	-1.91856792186287
33	19	6.734694	3.877551	189	-0.0800666248401756	3.99758147204994	-1.83651704547309
34	19	6.938776	3.877551	189	-0.0800666248401756	3.99758147204994	-1.83651704547309
35	19	7.142857	3.877551	189	-0.0800666248401756	3.99758147204994	-1.83651704547309
36	19	7.346939	3.877551	189	-0.0800666248401756	3.99758147204994	-1.83651704547309
37	19	7.55102	3.877551	189	-0.0800666248401756	3.99758147204994	-1.83651704547309
